"ROW_ID","CREATED","CREATED_BY","LAST_UPD","LAST_UPD_BY","MODIFICATION_NUM","CONFLICT_ID","DB_LAST_UPD","EFF_END_DT","EFF_START_DT","X_NUMBER_OF_TIMES","COMP_TYPE_CD","CONTEXT_CD","DB_LAST_UPD_SRC","OBJECT_PRODUCT_LIST","OBJECT_RELATIONSHIP","OBJECT_UID","PROD_LIST","PTRN_ID","SOURCE_RECORD_ID","SOURCE_RULE_TYPE","SUBJECT_PRODUCT_LIST","SUBJECT_RELATIONSHIP","SUBJECT_UID","X_ACTION_CODE","X_CUSTOM_MSG_ENU","X_CUSTOM_MSG_FRA","X_CUSTOM_MSG_NLD","X_OPERATOR","X_ORDER_MODE","X_PROMOTION_ID","PARENT_PRODID","ADJ_GROUP_ID","GROUP_ID","MANUAL_FLAG","MTRX_RULE_NUM","OBJECT_EVALUATOR","PROD_ID","PROD_LN_ID","PROD_TMPL_VODNUM","REL_PROD_COMP_ID","REL_PROD_ID","REL_PROD_LN_ID","REL_PROD_TMPL_VNUM","SUBJECT_EVALUATOR","X_BGC_QUANTITY_CHECK_FLG","X_PROD_CLASS_ID","X_REL_PROD_CLASS_ID","GROUP_EC","X_DECI_PXS_PRODUCT","X_DECI_PXS_PRODUCT_ACTION","X_DEC_PRD_LN_ID","X_CUST_AGREE_ID","X_SKIP_RULES_ONBOARD_RENE"
"8-RSXII1WOWZ","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","08/05/2014","","Requires Auto Add","Promotion","dataimp","","","DOJTS","","","","Flat","","","S1BUH3C","","","","","","","S124IXZ","","1-3CP7YC4","","","1-37818077","","1-BUH3C","","","1-8C0A","1-71RB8","","","","N","","","","","","","",""
"8-VEK4R0XNHR","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","KTOUZ","","","","","","","PRRAR","","1-6R71L7H","","","1-43827166","","1-3CP51","","","","1-3VPN3","","","","N","","","","","","","",""
"8-I7TEPR5FWC","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","CTSRE","","","","","","","PRRAR","","1-6R71L7F","","","1-25633788","","1-1TYAH","","","","1-3VPN3","","","","N","","","","","","","",""
"8-LZIW4VRMPI","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","CIVAL","","","","","","","PRRAR","","1-6R71L7F","","","1-25633789","","1-1NJ53","","","","1-3VPN3","","","","N","","","","","","","",""
"8-OH3WAMPY8I","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","KTTNH","","","","","","","PRRAR","","1-6R71L7F","","","1-25633790","","1-29OMD","","","","1-3VPN3","","","","N","","","","","","","",""
"8-KFVQEL6PJN","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","PQJNB","","","","","","","PRRAR","","1-6R71L7F","","","1-25633791","","1-54B0H","","","","1-3VPN3","","","","N","","","","","","","",""
"8-CINZOMPKPK","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","KQOFR","","","","","","","PRRAR","","1-6R71L7F","","","1-25633792","","1-29OJ8","","","","1-3VPN3","","","","N","","","","","","","",""
"8-GP73FTTJCX","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","KQYBF","","","","","","","PRRAR","","1-6R71L7H","","","1-43827176","","1-5XIJH","","","","1-3VPN3","","","","N","","","","","","","",""
"5-U30OTYC121","11/06/2024 15:46:59","0-1","11/06/2024 15:46:59","0-1","0","0","19/06/2024 16:10:39","","14/04/2017 07:00:00","","Requires","Service Id","dataimp","","","","1-1A4Z1H","3-P9OQMDYZMP","1-1A4Z1H","Constraint","","","PBHHN","","","","","","","","1-3J660","","","","","","","","","","","","","","","","","","","","","",""
"8-HV9DZM9O84","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","08/01/2016","","Requires","Promotion","dataimp","","","","","","","Flat","","","DOJTS","","","","","","","KHGQK","","1-2DLMC","","","1-71426041","","1-71RB8","","","","","1-B8T3TVN","","","N","","","","","","","",""
"8-KSDP97ZH2Q","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","20/08/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","MIRWA","","","","","","","S124IYB","","1-2DLOL","","","1-32212292","","1-5XMSJ","","","","1-3VPN3","","","","N","","","","","","","",""
"8-I89I8MPRY7","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","20/08/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","MIRWA","","","","","","","S125UTZ","","1-2DLOL","","","1-32212293","","1-5XMSJ","","","","1-3VPN3","","","","N","","","","","","","",""
"8-0VUO50RBDK","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","16/04/2012","","Requires","Promotion","dataimp","","","CFKAZ","","","","Flat","","","CXTRK","","","","","","","S124IY5","","1-BQGWG8","","","1-3710242","","1-9RYD","","","","1-3SESX","","","","N","","","","","","","",""
"8-0R56K1LV32","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","16/04/2012","","Requires","Promotion","dataimp","","","","","","","Flat","","","DUTLQ","","","","","","","S124IWF","","1-BQGWG8","","","1-26175388","","1-1SRKH","","","","","1-CG8UJ8","","","N","","","","","","","",""
"8-00E291AM8E","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","KTOUZ","","","","","","","PMUEX","","1-8AOP569","","","1-25615000","","1-3CP51","","","","1-3VPN3","","","","N","","","","","","","",""
"8-P4PENRF7OW","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","17/02/2020","","Requires","Promotion","dataimp","","","","","","","Flat","","","DDPNS","","","","","","","KANYF","","1-5NRLC8ZJ","","","1-142131144","","1-2C761Q","","","","","1-5GN5BTS3","","","N","","","","","","","",""
"8-XX7O4HCCV6","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","01/03/2019","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","CEUOJ","","","","","","Move","CKNYY","","1-5AGTCHNH","","","1-144956360","","1-1AAGF8","","","","1-3J660","","","","N","","","","","","","",""
"8-UI96Y4HEAY","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","08/10/2020","","Requires","Promotion","dataimp","","","","","","","Flat","","","CABUK","","","","","","","CAAIG","","1-5GN5BVBA","","","1-154184795","","1-2JOPD3","","","","","1-5GN5BTS3","","","N","","","","","","","",""
"8-0JERR7JVDP","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","02/11/2020","","Requires","Promotion","dataimp","","","","","","","Flat","","","DNNXL","","","","","","Move","MCROJ","","1-5PT2V0BS","","","1-153974182","","1-2JDTBH","","","","","1-EE8B7KC","","","N","","","","","","","",""
"8-X6N9XQQAMP","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","01/10/2018","","Requires","Promotion","dataimp","","","","","","","Flat","","","","","","","","","","KEIIG","","1-UFFGSYT","","","1-84337971","","","1-3X0P9VPL","","","","1-EE8B7KC","","","N","","","","","","","",""
"8-MMCPYOBMAH","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","25/01/2021","","Requires","Promotion","dataimp","","","DOJTS","","","","Flat","","","CJSFG","","","","","","Move","DTOZI","","1-5QY68A4S","","","1-152460459","","1-2IR1WM","","","","1-71RB8","","","","N","","","","","","","",""
"8-5F8FFCIXA5","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","02/11/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","KCTGA","","","","","","Modify","CUVKS","","1-5PT2V0BS","","","1-153974141","","1-2JDPSP","","","","1-3J660","","","","N","","","","","","","",""
"8-CRAKFC2GWN","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","08/10/2020","","Requires","Promotion","dataimp","","","","","","","Flat","","","CABUK","","","","","","","DCGXV","","1-5GN5BVBA","","","1-154184788","","1-2JOPD3","","","","","1-5GN5BTS3","","","N","","","","","","","",""
"8-LQKJVCEXKL","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","02/11/2020","","Requires","Promotion","dataimp","","","","","","","Flat","","","DNNXL","","","","","","Modify","CAAAM","","1-5PT2V0BS","","","1-153974163","","1-2JDTBH","","","","","1-EE8B7KC","","","N","","","","","","","",""
"8-D33FY0IJ82","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","28/09/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","MJBQQ","","","","","","","","","1-N1HIO62","","","1-91269327","","1-14DEH0","","","","","1-PM5VTIC","","","N","","","","","","","",""
"8-2QPZJHMAZP","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","17/08/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","MVHZR","","","","","","Move","DCGXV","","1-5OAOSQNG","","","1-109833210","","1-1T7YAG","","","","1-3J660","","","","N","","","","","","","",""
"8-11K1G45GZJ","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","13/09/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","KWQRX","","","","","","","","","1-N1HIO62","","","1-90467845","","1-46C2T","","","","","1-PM5VTK3","","","N","","","","","","","",""
"8-CPA7JVQQTQ","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","02/11/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","KCTGA","","","","","","Move","KDJBO","","1-5PT2V0BS","","","1-153974148","","1-2JDPSP","","","","1-3J660","","","","N","","","","","","","",""
"8-1OGZPHYG2X","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","12/07/2022","","Requires Auto Add","Installation Id","dataimp","","","CGQMF","","","","Flat","","","KLUCX","Modified","","","","","RE-ESTABLISH","","","1-MM86KC","","","1-184106629","","1-2Z7NJF","","","","1-9LNY","","","","N","","","","","","","",""
"8-TLF93SFA6X","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","02/11/2020","","Requires","Promotion","dataimp","","","","","","","Flat","","","DNNXL","","","","","","Modify","KGANN","","1-5PT2V0BS","","","1-153974177","","1-2JDTBH","","","","","1-EE8B7KC","","","N","","","","","","","",""
"8-6QX7KYDQLM","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","31/10/2018","","Requires","Installation Id","dataimp","","","","","","","Flat","","","","","","","","","","","","1-3X1U60PW","","","1-86782197","","","1-5QY68A1N","","","","1-2DHB5","","","N","","","","","","","",""
"8-ATIHYF79WV","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","PUKPP","","","","","","Modify","MCWPE","","1-5GN5BWMW","","","1-142999812","","1-1LV6IK","","","","1-3J660","","","","N","","","","","","","",""
"8-SCTSQWLNX3","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","28/07/2020","","Requires Auto Add","Promotion","dataimp","","","DZKGE","","","","Flat","","","DOJTS","","","","","","","CAKOW","","1-2DLMC","","","1-152168417","","1-71RB8","","","","1-240H4","","","","N","","","","","","","",""
"8-JWP7S0N2HE","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","30/04/2018","","Requires","Promotion","dataimp","","","","","","","Flat","","","DIUOI","","","","","","","MSNYC","","1-UEBLE6X","","","1-74397428","","1-188RBI","","","","","1-PM5VTF7","","","N","","","","","","","",""
"8-8NQ05Q72YV","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","25/06/2015","","Requires Auto Add","Installation Id","dataimp","","","S19LS2","","","","Flat","","","S13ILWS","New","","","","","","","","1-9C2XTUT","","","1-53632757","","1-3ILWS","","","","1-9LS2","","","","N","","","","","","","",""
"8-8BLAGNU7R0","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","27/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","CZQYZ","","","","","","","","","1-N1HIO62","","","1-87103529","","1-2BOTZ","","","","","1-5RAB8V8N","","","N","","","","","","","",""
"8-03R73WIUXQ","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","25/11/2016","","Requires Auto Add","Installation Id","dataimp","","","DNZAT","","","","Flat","","","KSEDZ","New","","","","","","","","1-EP1XQ9","","","1-81632613","","1-170O66","","","","1-1CF8XV","","","","N","","","","","","","",""
"8-X5HT8RK5HM","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","27/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","DAIOA","","","","","","","","","1-N1HIO62","","","1-87103047","","1-46B3B","","","","","1-5GQF6RBS","","","N","","","","","","","",""
"8-QSC8T8VBDL","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","25/01/2017","","Requires","Promotion","dataimp","","","","","","","Flat","","","PJCYK","","","","","","","CCLXH","","1-JHKCWI6","","","1-83564056","","1-100Z9R","","","","","1-EE8B7KC","","","N","","","","","","","",""
"8-IUMBFEK36D","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","03/08/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","DYODY","","","","","","","","","1-N1HIO62","","","1-88636712","","1-1GR31O","","","","","1-5GQF6RBS","","","N","","","","","","","",""
"8-C885EY0W4D","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","26/06/2017","","Requires","Installation Id","dataimp","","","","","","","Flat","","","PKSZP","","","","","","","","","1-N1HIO62","","","1-88036625","","1-45I67","","","","","1-5GQF6RBS","","","N","","","","","","","",""
"8-VHB4LZPJWM","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","05/11/2016","","Requires","Promotion","dataimp","","","","","","","Flat","","","CIRBL","","","","","","","KEIIG","","1-FVXHTO9","","","1-71949435","","1-3VPN3","","","","","1-FVXFWIG","","","N","","","","","","","",""
"8-F1S4I2T1LB","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","17/02/2020","","Requires","Promotion","dataimp","","","","","","","Flat","","","DDPNS","","","","","","","CORAZ","","1-5NRLC8ZJ","","","1-142131142","","1-2C761Q","","","","","1-5GN5BTS3","","","N","","","","","","","",""
"8-52ZGV33HGP","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","12/11/2018","","Requires","Promotion","dataimp","","","","","","","Flat","","","DMVZG","","","","","","","DQRZI","","1-UCNIY9X","","","1-114869767","","1-1W6SCK","","","","","1-599MT37Z","","","N","","","","","","","",""
"8-3FALVT4VM9","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","01/10/2020","","Requires","Promotion","dataimp","","","DOJTS","","","","Flat","","","MKDKM","","","","","","Move","KANYF","","1-5P512ZTW","","","1-153213186","","1-1TY310","","","","1-71RB8","","","","N","","","","","","","",""
"8-NN52OR1FI0","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","01/04/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","CSIWH","","","","","","Move","CKNYY","","1-5N8GPUSP","","","1-105872037","","1-2EQXY1","","","","1-3J660","","","","N","","","","","","","",""
"8-R0QSDRY6E9","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","01/04/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","CSIWH","","","","","","Move","MCWPE","","1-5N8GPUSP","","","1-105872038","","1-2EQXY1","","","","1-3J660","","","","N","","","","","","","",""
"8-39H6GORAZ2","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","04/10/2019","","Requires","Promotion","dataimp","","","DOJTS","","","","Flat","","","DZZIZ","","","","","","","KSFPM","","1-5GN5BVBA","","","1-138380199","","1-1MXADS","","","","1-71RB8","","","","N","","","","","","","",""
"8-SBYXKW9Z9K","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","08/10/2020","","Requires","Promotion","dataimp","","","","","","","Flat","","","CABUK","","","","","","","KDJBO","","1-5GN5BVBA","","","1-154184811","","1-2JOPD3","","","","","1-5GN5BTS3","","","N","","","","","","","",""
"8-HVP84P7XSD","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","02/11/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","KCYAQ","","","","","","Modify","DVAHI","","1-5PT2V0BS","","","1-153974120","","1-2JCGDI","","","","1-3J660","","","","N","","","","","","","",""
"8-130HSYU8CM","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","25/01/2021","","Requires","Promotion","dataimp","","","DOJTS","","","","Flat","","","CJSFG","","","","","","Move","CAKOW","","1-5QY68A4S","","","1-152460453","","1-2IR1WM","","","","1-71RB8","","","","N","","","","","","","",""
"8-I1P5NQNW7E","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","01/02/2018","","Requires","Promotion","dataimp","","","","","","","Flat","","","KXLEC","","","","","","","MSNYC","","1-JHKCWI6","","","1-97450216","","1-1674QK","","","","","1-QNCXYK8","","","N","","","","","","","",""
"8-7MHCFSJADL","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","30/04/2018","","Requires","Promotion","dataimp","","","","","","","Flat","","","DIUOI","","","","","","","KSFPM","","1-UEBLE6X","","","1-74397412","","1-188RBI","","","","","1-PM5VTF7","","","N","","","","","","","",""
"8-F9QQJO1A0X","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","02/11/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","KCTGA","","","","","","Modify","KDJBO","","1-5PT2V0BS","","","1-153974147","","1-2JDPSP","","","","1-3J660","","","","N","","","","","","","",""
"8-VDRBEFZOP2","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","01/01/2019","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","","","","","","","","CKNYY","","1-UFFGSYT","","","1-87205006","","","1-4VQABKJH","","","1-3J660","","","","N","","","","","","","",""
"8-W1A7CN6TXG","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","02/11/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","KCTGA","","","","","","Modify","CAKOW","","1-5PT2V0BS","","","1-153974127","","1-2JDPSP","","","","1-3J660","","","","N","","","","","","","",""
"8-WTX2C1Z2K2","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","01/10/2018","","Requires","Promotion","dataimp","","","","","","","Flat","","","","","","","","","","DQRZI","","1-UFFGSYT","","","1-84337979","","","1-3X0P9VPL","","","","1-EE8B7KC","","","N","","","","","","","",""
"8-N7PSPSVBG1","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","15/09/2017","","Requires","Installation Id","dataimp","","","DRZVC","","","","Flat","","","S1112UM3","","","","","","Export","","","1-PM5VWXA","","","1-101624485","","1-112UM3","","","","1-84IO","","","","N","","","","","","","",""
"8-6QHZ1VBQ9D","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","01/10/2020","","Requires","Promotion","dataimp","","","DOJTS","","","","Flat","","","MKDKM","","","","","","Move","DQRZI","","1-5P512ZTW","","","1-153213180","","1-1TY310","","","","1-71RB8","","","","N","","","","","","","",""
"8-XIE55PD2WD","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","02/11/2020","","Requires","Promotion","dataimp","","","DUZZG","","","","Flat","","","KCTGA","","","","","","Move","CRLFN","","1-5PT2V0BS","","","1-153974144","","1-2JDPSP","","","","1-3J660","","","","N","","","","","","","",""
"8-QEJ4GJL178","11/06/2024 15:50:15","0-1","11/06/2024 15:50:15","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","MOWMU","","","","","","","DSWFH","","1-6R71L8B","","","1-43827154","","1-58VRV","","","","1-3VPN3","","","","N","","","","","","","",""
"8-2DI8RWNROF","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","","","Requires","ALL","dataimp","","","DOJTS","","","","Flat","","","S15SFGS","","","","","","Loyalty","","","1-6XJ4ZM","","","1-31251682","","1-5SFGS","","","","1-71RB8","","","","N","","","","","","","",""
"8-RV9X7SI6SH","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","COINH","","","","","","","DQPYS","","1-8AOP5BJ","","","1-25638813","","1-1TY83","","","","1-3VPN3","","","","N","","","","","","","",""
"8-LXP7TTIPT1","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","CTSRE","","","","","","","DQPYS","","1-8AOP5BJ","","","1-25638814","","1-1TYAH","","","","1-3VPN3","","","","N","","","","","","","",""
"8-RUZOFB48VY","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","COINH","","","","","","","CRPMD","","1-8AOP570","","","1-25666281","","1-1TY83","","","","1-3VPN3","","","","N","","","","","","","",""
"8-LDLPG951FJ","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","CTSRE","","","","","","","CRPMD","","1-8AOP570","","","1-25666282","","1-1TYAH","","","","1-3VPN3","","","","N","","","","","","","",""
"8-D9ODMNOS8Z","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","20/08/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","MIRWA","","","","","","","DHDMI","","1-8AOP5AY","","","1-25608662","","1-5XMSJ","","","","1-3VPN3","","","","N","","","","","","","",""
"8-DWYHEEHOHN","11/06/2024 15:50:16","0-1","11/06/2024 15:50:16","0-1","0","0","19/06/2024 16:10:39","","13/06/2013","","Requires","Promotion","dataimp","","","CIRBL","","","","Flat","","","PQJNB","","","","","","","DQPYS","","1-8AOP5BJ","","","1-25638817","","1-54B0H","","","","1-3VPN3","","","","N","","","","","","","",""
